image_path,mask_path,class,sphericity
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (6).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (6)_mask.png,0,0.905785008532151
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (102).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (102)_mask.png,0,0.917228551487909
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (389).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (389)_mask.png,0,0.8294483193725688
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (273).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (273)_mask.png,0,0.808690112955624
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (332).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (332)_mask.png,0,0.9412574629430384
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (262).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (262)_mask.png,0,0.798205313619331
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (310).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (310)_mask.png,0,0.6559988887261311
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (302).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (302)_mask.png,0,0.900944881863493
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (87).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (87)_mask.png,0,0.613014284802596
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (291).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (291)_mask.png,0,0.938886501201141
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (99).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (99)_mask.png,0,0.8908026756963604
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (20).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (20)_mask.png,0,0.8906486568946205
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (308).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (308)_mask.png,0,0.8442023794098533
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (368).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (368)_mask.png,0,0.8963789242365242
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (149).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (149)_mask.png,0,0.8304299975243606
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (70).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (70)_mask.png,0,0.7544401989021183
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (68).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (68)_mask.png,0,0.9359728323483225
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (86).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (86)_mask.png,0,0.8253764441486335
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (147).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (147)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (411).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (411)_mask.png,0,0.8929622888436624
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (328).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (328)_mask.png,0,0.8338860581182076
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (281).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (281)_mask.png,0,0.8524161957624071
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (248).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (248)_mask.png,0,0.8181978078338912
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (77).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (77)_mask.png,0,0.9386753911285506
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (61).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (61)_mask.png,0,0.8868608176104167
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (189).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (189)_mask.png,0,0.8353090922029445
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (264).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (264)_mask.png,0,0.8832862726249732
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (284).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (284)_mask.png,0,0.8705529890329856
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (108).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (108)_mask.png,0,0.8096394560095046
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (319).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (319)_mask.png,0,0.8634857209832204
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (25).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (25)_mask.png,0,0.9179087803161796
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (315).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (315)_mask.png,0,0.8738774578981757
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (24).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (24)_mask.png,0,0.8965166086577951
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (112).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (112)_mask.png,0,0.8929858161664953
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (301).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (301)_mask.png,0,0.9325240832381599
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (402).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (402)_mask.png,0,0.7520354000818575
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (342).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (342)_mask.png,0,0.8841925166625808
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (115).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (115)_mask.png,0,0.8881386334336444
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (184).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (184)_mask.png,0,0.8191684238867065
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (347).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (347)_mask.png,0,0.8339236278128584
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (343).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (343)_mask.png,0,0.7752993997906884
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (245).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (245)_mask.png,0,0.8338542469366471
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (288).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (288)_mask.png,0,0.746635195837047
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (387).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (387)_mask.png,0,0.874050799859879
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (348).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (348)_mask.png,0,0.791339673929536
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (181).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (181)_mask.png,0,0.887945510204035
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (354).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (354)_mask.png,0,0.852042132433249
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (60).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (60)_mask.png,0,0.8732674517962289
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (349).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (349)_mask.png,0,0.8410971201336758
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (355).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (355)_mask.png,0,0.8506826030434589
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (287).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (287)_mask.png,0,0.9368574687967062
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (92).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (92)_mask.png,0,0.9002946252036077
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (57).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (57)_mask.png,0,0.9112004126806645
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (145).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (145)_mask.png,0,0.9125794971430613
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (361).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (361)_mask.png,0,0.777230746213538
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (272).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (272)_mask.png,0,0.6089175569216447
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (138).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (138)_mask.png,0,0.8728035264241776
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (366).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (366)_mask.png,0,0.860570090417654
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (140).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (140)_mask.png,0,0.9042488284146664
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (210).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (210)_mask.png,0,0.8719874644622124
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (96).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (96)_mask.png,0,0.8917799502551587
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (369).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (369)_mask.png,0,0.9065195278145958
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (152).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (152)_mask.png,0,0.9065027938273036
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (58).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (58)_mask.png,0,0.8773721353615639
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (67).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (67)_mask.png,0,0.893483174007862
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (52).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (52)_mask.png,0,0.8307048845686662
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (65).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (65)_mask.png,0,0.9008681793801202
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (247).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (247)_mask.png,0,0.8143818740476232
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (259).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (259)_mask.png,0,0.8914134500624429
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (429).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (429)_mask.png,0,0.7455328864821957
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (398).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (398)_mask.png,0,0.8165022754736441
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (331).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (331)_mask.png,0,0.8907643248644834
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (172).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (172)_mask.png,0,0.9215659747288507
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (266).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (266)_mask.png,0,0.7914393489494359
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (278).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (278)_mask.png,0,0.7872582712167633
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (391).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (391)_mask.png,0,0.6967589520968549
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (399).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (399)_mask.png,0,0.886301108373836
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (160).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (160)_mask.png,0,0.9448070414142788
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (433).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (433)_mask.png,0,0.9353379419325771
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (171).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (171)_mask.png,0,0.8913199283095564
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (344).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (344)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (268).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (268)_mask.png,0,
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (179).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (179)_mask.png,0,0.9327394516074659
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (97).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (97)_mask.png,0,0.8920715181895655
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (271).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (271)_mask.png,0,0.8181072187757585
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (277).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (277)_mask.png,0,0.9150403462850664
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (224).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (224)_mask.png,0,0.8148935087230932
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (154).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (154)_mask.png,0,0.9050058351477333
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (158).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (158)_mask.png,0,0.8413080287822248
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (105).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (105)_mask.png,0,0.9062334444361048
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (390).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (390)_mask.png,0,0.8373892905650638
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (236).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (236)_mask.png,0,0.8920894286170402
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (168).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (168)_mask.png,0,0.8891533024672783
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (144).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (144)_mask.png,0,0.92251707495574
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (148).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (148)_mask.png,0,0.9333403360475379
/home/dsplab/Robin/image_mask/dataset/benign_images/benign (321).png,/home/dsplab/Robin/image_mask/dataset/benign_mask/benign (321)_mask.png,0,0.9354119612219558
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (44).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (44)_mask.png,1,0.8453644786751873
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (107).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (107)_mask.png,1,0.6519282528653558
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (28).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (28)_mask.png,1,55.429934288350175
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (147).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (147)_mask.png,1,0.6880895850853175
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (127).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (127)_mask.png,1,0.8309062568615618
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (5).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (5)_mask.png,1,0.6921713305320422
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (177).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (177)_mask.png,1,0.7258803625963541
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (19).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (19)_mask.png,1,
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (47).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (47)_mask.png,1,0.6775907650365964
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (186).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (186)_mask.png,1,0.788882744726172
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (206).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (206)_mask.png,1,0.8358235807985294
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (4).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (4)_mask.png,1,0.7031126579867458
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (12).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (12)_mask.png,1,0.7772387923708038
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (155).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (155)_mask.png,1,0.7883160367167581
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (131).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (131)_mask.png,1,0.9029231693431694
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (157).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (157)_mask.png,1,0.867248047034698
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (53).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (53)_mask.png,1,0.7472912478898017
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (41).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (41)_mask.png,1,0.6797997641257635
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (66).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (66)_mask.png,1,0.6986893926239829
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (208).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (208)_mask.png,1,0.7730382917107838
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (203).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (203)_mask.png,1,0.7473794343501632
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (42).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (42)_mask.png,1,0.7415686589022432
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (3).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (3)_mask.png,1,0.7533871339181204
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (190).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (190)_mask.png,1,0.7961127601675656
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (78).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (78)_mask.png,1,0.8205737482099698
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (134).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (134)_mask.png,1,0.7408382362488903
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (18).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (18)_mask.png,1,0.7181838126430113
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (75).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (75)_mask.png,1,0.8063774104369952
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (150).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (150)_mask.png,1,0.8195331246903993
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (92).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (92)_mask.png,1,0.7593791416297148
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (199).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (199)_mask.png,1,0.8279598480231599
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (70).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (70)_mask.png,1,0.6657087428970453
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (174).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (174)_mask.png,1,0.7366645320740999
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (130).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (130)_mask.png,1,0.8703991988261519
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (39).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (39)_mask.png,1,0.7685191443183302
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (10).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (10)_mask.png,1,0.780868614152309
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (76).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (76)_mask.png,1,0.6362635557472434
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (17).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (17)_mask.png,1,0.827483412076389
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (128).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (128)_mask.png,1,0.8609304391682305
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (183).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (183)_mask.png,1,0.8069526481812027
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (100).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (100)_mask.png,1,0.6717285527889696
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (27).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (27)_mask.png,1,0.7587039466857651
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (88).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (88)_mask.png,1,0.8067887157088326
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (57).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (57)_mask.png,1,0.7484560606243099
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (11).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (11)_mask.png,1,0.6485792420034173
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (9).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (9)_mask.png,1,0.8374160272543247
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (102).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (102)_mask.png,1,0.6456960124342499
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (36).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (36)_mask.png,1,0.745168198757496
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (167).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (167)_mask.png,1,0.8485401659072969
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (77).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (77)_mask.png,1,0.86904976216
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (133).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (133)_mask.png,1,0.8761127387837985
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (40).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (40)_mask.png,1,0.722893599464772
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (6).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (6)_mask.png,1,0.675630652166172
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (67).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (67)_mask.png,1,0.6347869116483403
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (129).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (129)_mask.png,1,0.8709321392267991
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (187).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (187)_mask.png,1,0.8336546868019372
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (207).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (207)_mask.png,1,0.8019510847459046
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (168).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (168)_mask.png,1,0.7681540902274884
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (161).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (161)_mask.png,1,0.7942697410932996
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (55).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (55)_mask.png,1,0.6915656662402888
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (16).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (16)_mask.png,1,0.5958891559298426
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (86).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (86)_mask.png,1,
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (139).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (139)_mask.png,1,0.8576376370478905
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (93).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (93)_mask.png,1,0.8362234903184478
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (191).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (191)_mask.png,1,0.7534498021206367
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (97).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (97)_mask.png,1,0.7474095554184725
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (110).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (110)_mask.png,1,0.8238523533262478
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (210).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (210)_mask.png,1,562.2283963114081
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (209).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (209)_mask.png,1,0.7822518669222175
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (121).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (121)_mask.png,1,0.8561374875451804
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (152).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (152)_mask.png,1,0.6675588360460649
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (94).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (94)_mask.png,1,0.683880255408708
/home/dsplab/Robin/image_mask/dataset/malign_images/malignant (175).png,/home/dsplab/Robin/image_mask/dataset/malign_mask/malignant (175)_mask.png,1,0.7836407346011853
